variable_id,class_id,semantic_folder,source_itemid,source_table,source_item,source_item_en,source_abbreviation,source_unit,source_ucum_code,dictionary_expected_min_value,dictionary_expected_max_value,dictionary_count,dictionary_count_validated,category,category_en,islabresult,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,matched_aliases,modifier_terms_required,modifier_match,preferred_table_for_class,candidate_fit_category,candidate_score
std_total_protein_csf,class1_event_level_numeric,laboratory,9156,drugitems,Nutrison Proteïn Plus oud,Nutrison Protein Plus enteral nutrition,Nutrison Proteïn Plus oud,,,nan,nan,2137,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_csf,class1_event_level_numeric,laboratory,8948,drugitems,TPV A,TPV A total parenteral nutrition (TPN),TPV A,,,nan,nan,1858,nan,INFUUS-TPV,,nan,ATC,B05BA10,combinations,total,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_csf,class1_event_level_numeric,laboratory,19886,drugitems,Peptamen HN,Peptamen HN enteral nutrition,Peptamen HN,,,nan,nan,1729,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_csf,class1_event_level_numeric,laboratory,12587,drugitems,Nutrison Protein Plus Multi Fibre,Nutrison Protein Plus Multi Fibre enteral nutrition,Nutrison Protein Plus Multi Fibre,,,nan,nan,1173,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_csf,class1_event_level_numeric,laboratory,12609,drugitems,Nutrison Peptisorb,Nutrison Peptisorb enteral nutrition,Nutrison Peptisorb,,,nan,nan,1162,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_csf,class1_event_level_numeric,laboratory,20639,drugitems,Fresubin 2 kcal HP,Fresubin 2 kcal HP enteral nutrition,Fresubin 2 kcal HP,,,nan,nan,1153,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_csf,class1_event_level_numeric,laboratory,18789,drugitems,TPV Smofkabiven,Smofkabiven total parenteral nutrition (TPN),TPV Smofkabiven,,,nan,nan,968,nan,INFUUS-TPV,,nan,ATC,B05BA10,combinations,total,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_csf,class1_event_level_numeric,laboratory,12592,drugitems,Nutrison Energy,Nutrison Energy enteral nutrition,Nutrison Energy,,,nan,nan,567,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_csf,class1_event_level_numeric,laboratory,12590,drugitems,Nutrison Multi Fibre,Nutrison Multi Fibre enteral nutrition,Nutrison Multi Fibre,,,nan,nan,426,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_csf,class1_event_level_numeric,laboratory,13042,drugitems,TPV StructoKabiven+Glut,StructoKabiven+Glutamine total parenteral nutrition (TPN),TPV StructoKabiven+Glut,,,nan,nan,363,nan,INFUUS-TPV,,nan,ATC,B05BA10,combinations,total,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_csf,class1_event_level_numeric,laboratory,7992,drugitems,Nutrison Multi Fibre oud,Nutrison Multi Fibre enteral nutrition,NutriMultiFibre oud,,,nan,nan,360,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_csf,class1_event_level_numeric,laboratory,20723,drugitems,Nutridrink compact protein 125ml,Nutridrink Compact Protein 125ml,Nutridrink compact protein 125ml,,,nan,nan,324,nan,Voeding-Intake-Vocht,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_csf,class1_event_level_numeric,laboratory,15077,drugitems,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,,,nan,nan,242,nan,Voeding-Intake-Vocht,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_csf,class1_event_level_numeric,laboratory,20721,drugitems,Nutridrink compact protein 100ml,,Nutridrink compact protein 100ml,,,nan,nan,175,nan,Voeding-Intake-Vocht,,nan,,,,protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_csf,class1_event_level_numeric,laboratory,20725,drugitems,Nutridrink compact protein 200ml,,Nutridrink compact protein 200ml,,,nan,nan,97,nan,Voeding-Intake-Vocht,,nan,,,,protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,16
std_total_protein_csf,class1_event_level_numeric,laboratory,20726,drugitems,Nutridrink compact protein x ml,,Nutridrink compact protein x ml,,,nan,nan,95,nan,Voeding-Intake-Vocht,,nan,,,,protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,16
std_total_protein_csf,class1_event_level_numeric,laboratory,20722,drugitems,Nutridrink compact protein 50ml,,Nutridrink compact protein 50ml,,,nan,nan,62,nan,Voeding-Intake-Vocht,,nan,,,,protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,16
std_total_protein_csf,class1_event_level_numeric,laboratory,20724,drugitems,Nutridrink compact protein 250ml,,Nutridrink compact protein 250ml,,,nan,nan,18,nan,Voeding-Intake-Vocht,,nan,,,,protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,16
std_total_protein_csf,class1_event_level_numeric,laboratory,16958,listitems,SEPSIS_PROTEINE_C,,SEPSIS_PROTEINE_C,,,nan,nan,75,75.0,Sepsis-screening,,0.0,,,,protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,16
std_total_protein_csf,class1_event_level_numeric,laboratory,16958,listitems,SEPSIS_PROTEINE_C,,SEPSIS_PROTEINE_C,,,nan,nan,68,68.0,Sepsis-screening,,0.0,,,,protein,cerebrospinal;csf;liquor,False,False,non_numeric_supporting_or_false_positive_hit,16
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,20079,numericitems,MFT_Filtraatvolume_totaal,CRRT net ultrafiltration volume total,MFT_Filtraatvolume_totaal,l,L,nan,nan,1664541,24943.0,CVVH-MFT,,0.0,,,,total,gewricht;joint;synovial,False,True,numericitems_base_hit_modifier_missing,75
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,20707,numericitems,MFT_Predilutievolume_totaal,CRRT prefilter replacement fluid volume total,MFT_Predilutievolume_totaal,l,L,nan,nan,906320,13484.0,CVVH-MFT,,0.0,,,,total,gewricht;joint;synovial,False,True,numericitems_base_hit_modifier_missing,73
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,20709,numericitems,MFT_Postdilutievolume_totaal,CRRT postfilter replacement fluid volume total,MFT_Postdilutievolume_totaal,l,L,nan,nan,900252,13584.0,CVVH-MFT,,0.0,,,,total,gewricht;joint;synovial,False,True,numericitems_base_hit_modifier_missing,73
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,9945,numericitems,Bilirubine (bloed),bilirubin total,Bilirubine (bloed),µmol/l,umol/L,nan,nan,57386,57386.0,LAB-Chem-bloed,,1.0,LOINC,54363-7,Bilirubin.total [Moles/volume] in Blood,total,gewricht;joint;synovial,False,True,numericitems_base_hit_modifier_missing,70
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,19262,numericitems,MRC Sum Score total,,MRC Sum Score total,Geen,,nan,nan,2500,2500.0,Fysio-MRC Sum Score,,0.0,,,,total,gewricht;joint;synovial,False,True,numericitems_base_hit_modifier_missing,67
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,6813,numericitems,Bili Totaal,bilirubin total,Bili Totaal,µmol,umol,nan,nan,1720,1720.0,LAB CHEMIE,,1.0,LOINC,54363-7,Bilirubin.total [Moles/volume] in Blood,total,gewricht;joint;synovial,False,True,numericitems_base_hit_modifier_missing,67
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,12588,drugitems,Nutrison Protein Plus,Nutrison Protein Plus enteral nutrition,Nutrison Protein Plus,,,nan,nan,78887,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,25
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,12586,drugitems,Nutrison Standaard,Nutrison Standard enteral nutrition,Nutrison Standaard,,,nan,nan,29933,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,25
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,12948,drugitems,Osmolite HP 1.0,Osmolite HP 1.0 enteral nutrition,Osmolite HP 1.0,,,nan,nan,16027,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,25
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,7314,drugitems,Nutrison Standaard oud,Nutrison Standard enteral nutrition,NutriStandaard oud,,,nan,nan,11844,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,25
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,12608,drugitems,Nutrison Concentrated,Nutrison Concentrated enteral nutrition,Nutrison Concentrated,,,nan,nan,5948,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,13019,drugitems,TPV StructoKabiven,StructoKabiven total parenteral nutrition (TPN),TPV StructoKabiven,,,nan,nan,3681,nan,INFUUS-TPV,,nan,ATC,B05BA10,combinations,total,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,9156,drugitems,Nutrison Proteïn Plus oud,Nutrison Protein Plus enteral nutrition,Nutrison Proteïn Plus oud,,,nan,nan,2137,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,8948,drugitems,TPV A,TPV A total parenteral nutrition (TPN),TPV A,,,nan,nan,1858,nan,INFUUS-TPV,,nan,ATC,B05BA10,combinations,total,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,19886,drugitems,Peptamen HN,Peptamen HN enteral nutrition,Peptamen HN,,,nan,nan,1729,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,12587,drugitems,Nutrison Protein Plus Multi Fibre,Nutrison Protein Plus Multi Fibre enteral nutrition,Nutrison Protein Plus Multi Fibre,,,nan,nan,1173,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,12609,drugitems,Nutrison Peptisorb,Nutrison Peptisorb enteral nutrition,Nutrison Peptisorb,,,nan,nan,1162,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,20639,drugitems,Fresubin 2 kcal HP,Fresubin 2 kcal HP enteral nutrition,Fresubin 2 kcal HP,,,nan,nan,1153,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,22
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,18789,drugitems,TPV Smofkabiven,Smofkabiven total parenteral nutrition (TPN),TPV Smofkabiven,,,nan,nan,968,nan,INFUUS-TPV,,nan,ATC,B05BA10,combinations,total,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,12592,drugitems,Nutrison Energy,Nutrison Energy enteral nutrition,Nutrison Energy,,,nan,nan,567,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,12590,drugitems,Nutrison Multi Fibre,Nutrison Multi Fibre enteral nutrition,Nutrison Multi Fibre,,,nan,nan,426,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,13042,drugitems,TPV StructoKabiven+Glut,StructoKabiven+Glutamine total parenteral nutrition (TPN),TPV StructoKabiven+Glut,,,nan,nan,363,nan,INFUUS-TPV,,nan,ATC,B05BA10,combinations,total,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,7992,drugitems,Nutrison Multi Fibre oud,Nutrison Multi Fibre enteral nutrition,NutriMultiFibre oud,,,nan,nan,360,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,20723,drugitems,Nutridrink compact protein 125ml,Nutridrink Compact Protein 125ml,Nutridrink compact protein 125ml,,,nan,nan,324,nan,Voeding-Intake-Vocht,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,19
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,15077,drugitems,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,,,nan,nan,242,nan,Voeding-Intake-Vocht,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,gewricht;joint;synovial,False,False,non_numeric_supporting_or_false_positive_hit,19
